index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
770,621f79e343b89009366ca4e3,2021-12-15T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for a rad presentation and great dev work on RADD - rewards analytics dashboard,21,5,0,0,,,,621f79e343b89009366ca4a8,False,False,False,False,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,10,21
757,621f79e343b89009366ca4d6,2021-12-15T23:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for pulling together the quantifier onboarding process,13,0,21,0,,621f79e343b89009366ca303,,621f79e343b89009366ca314,False,False,False,False,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,8,21
559,621f79e343b89009366ca3d9,2021-12-11T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being an awesome leader at Comms and with the new T.E.A.M. DAO,8,0,21,8,,621f79e343b89009366ca2ef,,,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,10,21
852,621f79e443b89009366ca536,2021-12-18T23:00:00.000Z,karmaticacid#1218,iviangita#3204,for leading a lot of efforts around the debates and parameters and new proposals,5,21,0,13,,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,Sha#6179,bear100#9085,13,21
386,621f79e343b89009366ca310,2021-12-08T23:00:00.000Z,divine_comedian#5493,Tam2140#9361,for a terrific presentation in French ethCC France yesterday. Bang up job!,0,3,8,21,621f79e343b89009366ca309,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,8,21
941,621f79e443b89009366ca58f,2021-12-18T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for all of the leadership during this crucial time,13,0,21,13,,621f79e343b89009366ca4e6,,,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,11,21
863,621f79e443b89009366ca541,2021-12-18T23:00:00.000Z,pKrepe#5682,iviangita#3204,for the last sprint on the dashboard,13,13,0,21,,,621f79e343b89009366ca4e7,,False,False,False,False,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,12,21
570,621f79e343b89009366ca3e4,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for being amazing Params Party hosts,0,8,8,21,621f79e343b89009366ca2f3,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,9,21
576,621f79e343b89009366ca3ea,2021-12-11T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for really taking on the quantifier description role,8,0,21,0,,621f79e343b89009366ca303,,621f79e343b89009366ca303,False,False,False,False,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,7,21
840,621f79e443b89009366ca52a,2021-12-18T23:00:00.000Z,MS#4235,iviangita#3204,for pulling together the quantifier onboarding process,0,0,0,21,621f79e343b89009366ca4d5,621f79e343b89009366ca315,621f79e343b89009366ca4d5,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,6,21
80,621f79e343b89009366ca1be,2021-12-01T23:00:00.000Z,akrtws (TE Academy)#4246,PhilH#1102,for their support and guidance in TEC rewards system breakout rooms,5,21,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,13,21
954,621f79e443b89009366ca59c,2021-12-18T23:00:00.000Z,Tam2140#9361,iviangita#3204,for making Mert feel very included in the TEC environment and giving encouragement,5,21,0,5,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,10,21
525,621f79e343b89009366ca3b7,2021-12-11T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for the great retrospective call we had last week,5,21,0,3,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,9,21
391,621f79e343b89009366ca315,2021-12-08T23:00:00.000Z,MS#4235,divine_comedian#5493,for all their work and thoughtfulness in creating the quantifier onboarding process,13,21,34,34,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,25,21
90,621f79e343b89009366ca1c8,2021-12-01T23:00:00.000Z,acidlazzer#5796,Zeptimus#3359,for all the designs everywhere specially youtube 🥰,8,8,0,21,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,12,21
1434,621f79e443b89009366ca78c,2021-12-25T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for helping Juanka when he needed support,0,5,21,13,621f79e443b89009366ca669,,,,False,False,False,False,enti#1546,bends#3537,zhiwei#1356,bear100#9085,9,21
528,621f79e343b89009366ca3ba,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for their work in the Rewards WG and in the Rewards Dashboard,0,0,21,0,621f79e343b89009366ca37c,621f79e343b89009366ca174,,621f79e343b89009366ca316,False,False,False,False,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,7,21
1445,621f79e443b89009366ca797,2021-12-26T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for contributing to the proposal debates and championing a proposal each,13,0,13,21,,621f79e443b89009366ca617,,,False,False,False,False,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,12,21
1419,621f79e443b89009366ca77d,2021-12-25T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for what he’s doing with T.E.A.M., turning what started as an idea into a full fledged, service DAO",5,0,21,0,,621f79e443b89009366ca641,,621f79e443b89009366ca68b,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,7,21
910,621f79e443b89009366ca570,2021-12-18T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for the Spanish Param Party,8,0,21,0,,621f79e343b89009366ca476,,621f79e343b89009366ca476,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,8,21
542,621f79e343b89009366ca3c8,2021-12-11T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for always making Tam smile,21,3,0,5,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,9,21
316,621f79e343b89009366ca2c1,2021-12-03T23:00:00.000Z,rdfbbx#6437,Mount Manu#3530,for working 16 hours a day on his day job and still contributing,8,21,0,5,,,,,False,False,False,False,tigeroid#2951,"griff (💜, 💜)#8888",Sha#6179,bear100#9085,11,21
849,621f79e443b89009366ca533,2021-12-18T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for doing a great behind-the-scenes work all over the place and even jumping into Giveth,13,3,21,0,,,,621f79e443b89009366ca526,False,False,False,False,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,9,21
283,621f79e343b89009366ca2a0,2021-12-03T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for the recordings and for the security of knowing that you’re there and you have our virtual back,21,3,0,0,,,621f79e343b89009366ca20c,621f79e343b89009366ca15f,False,False,False,False,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,6,21
810,621f79e343b89009366ca50b,2021-12-16T23:00:00.000Z,akrtws (TE Academy)#4246,PhilH#1102,"for their support and guidance, and the engagement and passion they put into the Rewards System journey",8,21,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,14,21
1423,621f79e443b89009366ca781,2021-12-25T23:00:00.000Z,mateodaza#3156,Mount Manu#3530,for his work in Giveth and for supporting ETHColombia,8,0,21,13,,,,,False,True,False,False,acidlazzer#5796,divine_comedian#5493,zhiwei#1356,hanners717#2022,10,21
1322,621f79e443b89009366ca71c,2021-12-25T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for facilitating Params Parties and debates: we moved a long way forward with that so thank all of you!,21,13,0,8,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,14,21
508,621f79e343b89009366ca3a6,2021-12-10T23:00:00.000Z,T Wells#9070,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,21,0,,,,,False,False,False,True,enti#1546,AmwFund#0979,teaci#6108,bear100#9085,5,21
791,621f79e343b89009366ca4f8,2021-12-15T23:00:00.000Z,iviangita#3204,liviade#1387,for helping us to build the praise culture by typing down all the vocal praise from the community calls for weeks and weeks!!,13,21,13,34,,,,,False,False,False,False,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,20,21
375,621f79e343b89009366ca305,2021-12-07T23:00:00.000Z,ALOYSIOUS#3049,MS#4235,"for creating and facilitating an awesome survey about praise, and for giving such a thorough review of the results.",13,3,21,0,,,,621f79e343b89009366ca304,False,False,False,False,tigeroid#2951,Vyvy-vi#5040,zhiwei#1356,liviade#1387,10,21
278,621f79e343b89009366ca29b,2021-12-03T23:00:00.000Z,metaverde#2503,Mount Manu#3530,for leaving the Cryptozombie course on the TEC Lounge,8,0,21,3,,621f79e343b89009366ca25a,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,9,21
538,621f79e343b89009366ca3c4,2021-12-11T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for her tireless support and conviction and belief in the TEC,8,21,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,14,21
932,621f79e443b89009366ca586,2021-12-18T23:00:00.000Z,🐙 octopus#5508,iviangita#3204,for being a motivator and encouraging Aloysius,3,3,21,0,,,,621f79e343b89009366ca4f1,False,False,False,False,missgene#7773,AmwFund#0979,zhiwei#1356,liviade#1387,7,21
774,621f79e343b89009366ca4e7,2021-12-15T23:00:00.000Z,pKrepe#5682,Nuggan#5183,for killing it with the last push to bring the Dashboard through the finish line,13,34,21,13,,,,,False,False,False,False,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,20,21
795,621f79e343b89009366ca4fc,2021-12-15T23:00:00.000Z,taxil#8577,Tam2140#9361,"for her incomparable execution prowess! Too many examples to list but most recent is taking @taxil's ABC article from dgoc to published with all the final touches and moving parts, flawless execution! 🙏🏽 🌺 🤗 https://medium.com/commonsstack/the-augmented-bonding-curve-part-1-a-web3-way-to-fund-public-goods-7c9d1a871ae2",0,1,0,21,621f79e343b89009366ca4fa,,621f79e343b89009366ca4fa,,False,False,False,False,missgene#7773,bends#3537,innov8tor3#3988,hanners717#2022,7,21
1446,621f79e443b89009366ca798,2021-12-26T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for rocking the moderation role during the debates,21,13,5,0,,,,,False,False,False,True,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,9,21
367,621f79e343b89009366ca2fb,2021-12-07T23:00:00.000Z,natesuits#4789,Tam2140#9361,for publishing this article comparing proposals on our Medium! https://medium.com/token-engineering-commons/exploring-the-commons-upgrade-proposals-b20fa0a9acb1,34,34,13,21,,,,,False,False,False,False,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,25,21
1167,621f79e443b89009366ca681,2021-12-23T23:00:00.000Z,iviangita#3204,Tam2140#9361,"for updating the transparency audit forum post with such a detailed and clear plan, Tremendous work done!! https://forum.tecommons.org/t/transparency-audit-report-a-new-approach/673",13,13,13,34,,,,,False,False,False,False,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,18,21
392,621f79e343b89009366ca316,2021-12-08T23:00:00.000Z,kristofer#1475,divine_comedian#5493,for PMing the Reward System and keeping track of all the pieces,8,0,21,13,,621f79e343b89009366ca174,,,False,False,False,False,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,11,21
216,621f79e343b89009366ca25d,2021-12-03T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for coming up with all kinds of great management resources that make us reflect on our decisions (and for her great time management skills as well),21,8,0,5,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,11,21
604,621f79e343b89009366ca406,2021-12-11T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for supporting Zepti this week with the recordings,5,21,0,3,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,9,21
418,621f79e343b89009366ca331,2021-12-08T23:00:00.000Z,akrtws (TE Academy)#4246,liviade#1387,"for transforming complex information into a couple of lines of digestible ideas and for being a patient, encouraging and supportive leader",8,21,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,14,21
1339,621f79e443b89009366ca72d,2021-12-25T23:00:00.000Z,Peter (porobov.eth) 🤖#3488,Mount Manu#3530,for being such a foundation for the Rewards System Research Group that has been a fountain of knowledge of us for the past few months,5,3,0,21,,,,,False,False,False,False,acidlazzer#5796,"griff (💜, 💜)#8888",Sha#6179,osycross(🦎🦎)#5943,9,21
1388,621f79e443b89009366ca75e,2021-12-25T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for being so supportive of the TEC and for helping us combine forces with TE Academy,5,21,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,13,21
332,621f79e343b89009366ca2d2,2021-12-06T23:00:00.000Z,innov8tor3#3988,Juankbell#7458,for giving the idea and starting to execute it! Making transcripts from the graviton trainings to create content from them 🤯 !,5,8,0,21,,,,,False,False,False,False,enti#1546,bends#3537,Sha#6179,bear100#9085,11,21
1448,621f79e443b89009366ca79a,2021-12-26T23:00:00.000Z,Nebs#2035,Mount Manu#3530,for taking over the praise deck and turning that around in such a short time and just doing hard work,21,13,34,13,,,,,False,False,False,False,tigeroid#2951,AmwFund#0979,teaci#6108,osycross(🦎🦎)#5943,20,21
749,621f79e343b89009366ca4ce,2021-12-15T23:00:00.000Z,chuygarcia.eth#6692,divine_comedian#5493,for championing proposals and getting them up on the forum!,8,13,21,0,,,,621f79e343b89009366ca4b9,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,10,21
131,621f79e343b89009366ca208,2021-12-03T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for continuing to grind on the dashboard and get the latest updates online,13,5,0,21,,,,,False,False,False,False,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,13,21
722,621f79e343b89009366ca4ab,2021-12-14T23:00:00.000Z,🐙 octopus#5508,Vyvy-vi#5040,"for giving their insights for the RADD notebook, and contributing to make this awesome tool",21,13,13,34,,,,,False,False,False,False,missgene#7773,AmwFund#0979,zhiwei#1356,liviade#1387,20,21
132,621f79e343b89009366ca209,2021-12-03T23:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for all the work that they did on Commons Swarm this week,1,21,0,13,,,,,False,False,False,False,Mettodo#7010,divine_comedian#5493,Sha#6179,liviade#1387,11,21
1115,621f79e443b89009366ca64b,2021-12-22T23:00:00.000Z,iviangita#3204,liviade#1387,"for her grounding contributions to comms, the stewards group and legal",21,34,13,21,,,,,False,False,False,False,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,22,21
20,621f79e343b89009366ca15c,2021-11-29T23:00:00.000Z,kristofer#1475,MS#4235,for an awesome working session this AM. Great questions and critical thoughts across the board 😎,21,8,0,5,,,621f79e343b89009366ca174,,False,False,False,False,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,9,21
1381,621f79e443b89009366ca757,2021-12-25T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for the way he deeply thinks about things and communicates it so well,21,3,0,1,,,,,False,False,False,False,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,8,21
1128,621f79e443b89009366ca658,2021-12-22T23:00:00.000Z,acidlazzer#5796,Juankbell#7458,"for their impact in my life and making me feel supported and motivated during this year. Much appreciation, respect and love to all of you!",21,3,0,5,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,9,21
711,621f79e343b89009366ca4a0,2021-12-14T23:00:00.000Z,MS#4235,Tam2140#9361,for taking on bringing the TEA and TEC communities closer together through discord.,13,13,34,13,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,18,21
175,621f79e343b89009366ca234,2021-12-03T23:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for their contributions on Twitter,3,21,3,0,,,,621f79e343b89009366ca28c,False,False,False,False,Mettodo#7010,AmwFund#0979,Usua◎ Silver#2618,liviade#1387,7,21
1139,621f79e443b89009366ca663,2021-12-22T23:00:00.000Z,akrtws (TE Academy)#4246,Juankbell#7458,"for their impact in my life and making me feel supported and motivated during this year. Much appreciation, respect and love to all of you!",21,3,0,13,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,12,21
465,621f79e343b89009366ca361,2021-12-09T23:00:00.000Z,danielo#2815,Juankbell#7458,for the DAO rewards systems assemblage!,3,21,0,21,,,,,False,False,False,False,Mettodo#7010,"griff (💜, 💜)#8888",Sha#6179,bear100#9085,15,21
614,621f79e343b89009366ca410,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting so many great Params Parties,0,5,5,21,621f79e343b89009366ca2f3,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,7,21
460,621f79e343b89009366ca35c,2021-12-09T23:00:00.000Z,akrtws (TE Academy)#4246,Juankbell#7458,for the DAO rewards systems assemblage!,5,13,0,21,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Sha#6179,hanners717#2022,13,21
1375,621f79e443b89009366ca751,2021-12-25T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for always making Tam smile,21,0,0,0,,621f79e343b89009366ca3c8,,621f79e343b89009366ca3c8,False,False,False,False,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,7,21
1172,621f79e443b89009366ca686,2021-12-25T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for holding down the Stewards’ Retrospective call and always taking care that everything’s working well,8,21,0,8,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,12,21
618,621f79e343b89009366ca414,2021-12-11T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for becoming a new Steward: congratulations Lauren!,3,3,0,21,,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,Sha#6179,bear100#9085,9,21
1154,621f79e443b89009366ca672,2021-12-22T23:00:00.000Z,ro#5555,"griff (💜, 💜)#8888",for making this Swag Shop Happen!,34,21,34,13,,,,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,Nuggan#5183,25,21
668,621f79e343b89009366ca46a,2021-12-12T23:00:00.000Z,Tam2140#9361,MS#4235,"for the powerful collective brainstorming vibes that transpired on today's Communitas call. These recommendations and ideas are rocking, and I look forward to the brainstorming session around the new member journey when we set it .up 🎸",21,13,0,5,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,13,21
1408,621f79e443b89009366ca772,2021-12-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for going to john’s house and meeting Bianca when she was there,21,1,3,0,,,,,False,False,False,True,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,6,21
200,621f79e343b89009366ca24d,2021-12-03T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for jumping right in into the coding of our dashboard,0,21,21,13,621f79e343b89009366ca206,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",teaci#6108,hanners717#2022,14,21
1218,621f79e443b89009366ca6b4,2021-12-25T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,"for all the Steward work that you guys do, both in the background and in the foreground",5,5,0,21,,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,Sha#6179,bear100#9085,10,21
399,621f79e343b89009366ca31d,2021-12-08T23:00:00.000Z,pKrepe#5682,divine_comedian#5493,for taking the CCD past the finish line  and providing valueable developer feedback on how to make v2 even better,13,34,21,13,,,,,False,False,False,False,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,20,21
1214,621f79e443b89009366ca6b0,2021-12-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,"for all the Steward work that you guys do, both in the background and in the foreground",13,5,21,0,,,,621f79e443b89009366ca684,False,False,False,False,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,9,21
486,621f79e343b89009366ca386,2021-12-09T23:00:00.000Z,heater#9765,akrtws (TE Academy)#4246,for all the fun and guidance in the TE Academy research group sessions,13,0,21,8,,621f79e343b89009366ca32f,,,False,False,False,False,Mettodo#7010,AmwFund#0979,zhiwei#1356,bear100#9085,11,21
233,621f79e343b89009366ca26e,2021-12-03T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for crushing through finalizing the dashboard,8,0,0,21,,621f79e343b89009366ca24c,,,False,False,True,False,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,8,21
237,621f79e343b89009366ca272,2021-12-03T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the hard work they’re doing with Comms,8,21,0,5,,,621f79e343b89009366ca2f6,,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,8,21
595,621f79e343b89009366ca3fd,2021-12-11T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the general leadership he has around the TEC,0,21,3,13,621f79e343b89009366ca3f8,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,9,21
403,621f79e343b89009366ca321,2021-12-08T23:00:00.000Z,Nebs#2035,divine_comedian#5493,for all the work he does coding the reward system front-end,13,13,21,0,,,,621f79e343b89009366ca211,False,False,False,False,tigeroid#2951,AmwFund#0979,teaci#6108,osycross(🦎🦎)#5943,12,21
1063,621f79e443b89009366ca614,2021-12-20T23:00:00.000Z,Tam2140#9361,liviade#1387,for debating their proposals in with depth and sharing their knowledge with the community,13,21,0,8,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,14,21
247,621f79e343b89009366ca27c,2021-12-03T23:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for finishing up the Gitcoin Grants R12 updates just in time,0,0,21,13,621f79e343b89009366ca230,621f79e343b89009366ca230,,,False,False,False,False,enti#1546,AmwFund#0979,zhiwei#1356,hanners717#2022,8,21
1010,621f79e443b89009366ca5df,2021-12-18T23:00:00.000Z,PhilH#1102,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,1,21,0,5,,,,,False,False,True,False,missgene#7773,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,6,21
405,621f79e343b89009366ca323,2021-12-08T23:00:00.000Z,kristofer#1475,divine_comedian#5493,for their work on the RW backend,21,21,21,0,,,,621f79e343b89009366ca316,False,False,False,False,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,16,21
602,621f79e343b89009366ca404,2021-12-11T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for supporting Zepti this week with the recordings,21,21,8,0,,,,621f79e343b89009366ca3f6,False,False,False,False,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,13,21
1470,621f79e443b89009366ca7b0,2021-12-26T23:00:00.000Z,MS#4235,GideonRo#3175,for being the catalyst in leading the Communitas WG in figuring out where we go next in welcoming people into the TEC! Great work.,21,0,0,8,,621f79e343b89009366ca315,621f79e443b89009366ca63e,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,9,21
1192,621f79e443b89009366ca69a,2021-12-25T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for all the work you’ve done moving the Praise System forward,13,0,21,8,,621f79e343b89009366ca174,,,False,False,False,False,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,11,21
244,621f79e343b89009366ca279,2021-12-03T23:00:00.000Z,innov8tor3#3988,Mount Manu#3530,for offering to make some transcripts of the Graviton training,5,3,0,21,,,,,False,False,False,False,enti#1546,bends#3537,Sha#6179,bear100#9085,9,21
743,621f79e343b89009366ca4c4,2021-12-15T23:00:00.000Z,Tam2140#9361,divine_comedian#5493,for organizing the TEC and Steward around the issues we need to solve to keep us moving forward! Looking forward to the final praise debate night,13,21,0,5,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,13,21
13,621f79e343b89009366ca153,2021-11-28T23:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that,13,21,34,13,,,,,False,False,False,False,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,20,21
409,621f79e343b89009366ca327,2021-12-08T23:00:00.000Z,ALOYSIOUS#3049,graial#0787,for collecting the praise survey results and drawing out some of the sentiments that have developed around praise in the past months,8,3,21,0,,,,621f79e343b89009366ca304,False,False,False,False,tigeroid#2951,Vyvy-vi#5040,zhiwei#1356,liviade#1387,8,21
740,621f79e343b89009366ca4bd,2021-12-15T23:00:00.000Z,MS#4235,kristofer#1475,for contributing knowledge and time to the development of the R.A.D.D!,8,0,21,13,,621f79e343b89009366ca4aa,,,False,False,False,False,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,10,21
1081,621f79e443b89009366ca629,2021-12-21T23:00:00.000Z,Tam2140#9361,MS#4235,for all of the meaningful thought and participation that took place on the last Communitas call. I really appreciate everyone helping to review the new member lifecycle structure and I cannot wait to brainstorm together 🔥 - the coolest ideas are going to come out of it.,21,8,0,5,,,,,False,False,False,False,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,11,21
807,621f79e343b89009366ca508,2021-12-16T23:00:00.000Z,ALOYSIOUS#3049,akrtws (TE Academy)#4246,for such a beautiful performance of the SEEDS song yesterday at the Rewards Systems presentations!,5,1,21,8,,,,,False,False,False,False,tigeroid#2951,Vyvy-vi#5040,zhiwei#1356,liviade#1387,8,20
609,621f79e343b89009366ca40b,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for being great leaders on the Rewards Dashboard,5,1,8,21,,,,,False,False,False,False,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,8,20
431,621f79e343b89009366ca33e,2021-12-08T23:00:00.000Z,natesuits#4789,Tam2140#9361,"for sharing so much thought, care and insight in today's Sprint retrospective. You all amaze me. 🌸 🤗",21,1,8,3,,,,,False,False,False,False,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,8,20
1083,621f79e443b89009366ca62b,2021-12-21T23:00:00.000Z,Yineisy Mota#1449,MS#4235,for all of the meaningful thought and participation that took place on the last Communitas call. I really appreciate everyone helping to review the new member lifecycle structure and I cannot wait to brainstorm together 🔥 - the coolest ideas are going to come out of it.,8,3,21,1,,,,,False,False,False,False,tigeroid#2951,divine_comedian#5493,innov8tor3#3988,liviade#1387,8,20
