index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
810,621f79e243b89009366c9642,2021-10-14T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for all their work in the initial buy-in,13,0,3,0,,621f79e243b89009366c9610,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,6,13
801,621f79e243b89009366c9639,2021-10-14T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for the great work recording all the calls and making sure transparency is going through,13,5,0,5,,,621f79e243b89009366c960c,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,6,13
799,621f79e243b89009366c9637,2021-10-14T22:00:00.000Z,karmaticacid#1218,iviangita#3204,for doing the voiceovers for the params,8,8,21,8,,,,,False,False,False,False,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,11,13
1462,621f79e343b89009366c9936,2021-10-28T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for the amazing work with the config dashboard (that is so much fun!),13,5,0,3,,,621f79e343b89009366c9918,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,5,13
1608,621f79e343b89009366c99cf,2021-10-28T22:00:00.000Z,Caeser (PST)#0046,iviangita#3204,for all his effort in pushing legal forward and leading the discussion around the legal documents our community needs,13,0,13,8,,621f79e243b89009366c9692,,,False,False,False,False,Sha#6179,tigeroid#2951,shawn#7046,eduardovegap#0422,8,13
786,621f79e243b89009366c962a,2021-10-14T22:00:00.000Z,GideonRo#3175,Tam2140#9361,for mapping out the onboarding guide flow for an upcoming discord bot that will help newcomers better find their path into the TEC experience. 🎸,0,0,13,0,621f79e243b89009366c9628,621f79e243b89009366c961e,,621f79e243b89009366c961e,False,False,False,False,liviade#1387,Parrachia#0450,Zeptimus#3359,osycross(🦎🦎)#5943,4,13
1463,621f79e343b89009366c9937,2021-10-28T22:00:00.000Z,Juankbell#7458,iviangita#3204,for backing up the recording of Community Calls and Gravity-related calls (he’s already thinking of buying a second monitor!),13,21,13,8,,,,,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,13,13
1464,621f79e343b89009366c9938,2021-10-28T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for keeping Twitter up-to-date even after David stepped out,0,13,5,3,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,7,13
782,621f79e243b89009366c9626,2021-10-13T22:00:00.000Z,Vyvy-vi#5040,eduardovegap#0422,for the time and efforts commitment to the onboarding journey,13,0,8,0,,621f79e243b89009366c9624,,621f79e243b89009366c962b,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,kristofer#1475,osycross(🦎🦎)#5943,5,13
1471,621f79e343b89009366c993f,2021-10-28T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for having deep souls that enrich our culture,0,1,5,13,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,6,13
777,621f79e243b89009366c9621,2021-10-13T22:00:00.000Z,Tam2140#9361,eduardovegap#0422,for a fun and productive onboarding journey workshop session!,13,8,8,0,,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,9,13
775,621f79e243b89009366c961f,2021-10-13T22:00:00.000Z,petec#6681,Tam2140#9361,"for this extraordianry presentation of Centree. What really stuck with me was  \""making trees worth more alive than dead\"".  This needs to succeed!!!!!",0,8,13,5,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,eduardovegap#0422,8,13
847,621f79e243b89009366c9667,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the Graviton Training,13,0,0,0,,621f79e243b89009366c9647,,621f79e243b89009366c932f,False,False,True,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4,13
850,621f79e243b89009366c966a,2021-10-14T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for helping Gene find the TEC and because the book club is great,13,5,5,0,,,,621f79e243b89009366c964f,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,5,13
515,621f79e243b89009366c9515,2021-10-07T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for their attention to Comms infrastructure (and potential upgrades there),21,13,8,8,,,,,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,12,13
1575,621f79e343b89009366c99a7,2021-10-28T22:00:00.000Z,divine_comedian#5493,kristofer#1475,for being a master teacher during the param parties,13,0,13,0,,621f79e343b89009366c98d6,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,9,13
883,621f79e243b89009366c968b,2021-10-14T22:00:00.000Z,santigs#9769,iviangita#3204,"for being the first stewards who volunteered to jump into TEC, Livia really appreciates your presence in the community",0,13,5,8,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,kristofer#1475,eduardovegap#0422,8,13
879,621f79e243b89009366c9687,2021-10-14T22:00:00.000Z,bends#3537,iviangita#3204,for continuing to work on the glossary and making it easier to navigate,0,13,8,8,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,9,13
476,621f79e243b89009366c94ee,2021-10-07T22:00:00.000Z,iviangita#3204,iviangita#3204,for keeping all the Twitter processes running smoothly,13,0,5,5,,621f79e243b89009366c9392,,,False,False,False,False,AmwFund#0979,tigeroid#2951,kristofer#1475,bends#3537,6,13
1495,621f79e343b89009366c9957,2021-10-28T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for hosting Param Parties,13,0,0,0,,621f79e343b89009366c98d6,621f79e343b89009366c98f4,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,5,13
659,621f79e243b89009366c95aa,2021-10-09T22:00:00.000Z,Josxhua#9528,"griff (💜, 💜)#8888",for making memes outside of the meme party,13,3,0,5,,,621f79e243b89009366c95a5,,False,False,False,False,hanners717#2022,Tam2140#9361,shawn#7046,bends#3537,5,13
482,621f79e243b89009366c94f4,2021-10-07T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for engaging on the Treasury Management post,13,5,0,5,,,,,False,False,True,False,hanners717#2022,Mettodo#7010,shawn#7046,Vyvy-vi#5040,5,13
869,621f79e243b89009366c967d,2021-10-14T22:00:00.000Z,iviangita#3204,iviangita#3204,for being the Twitter master chief and keeping everything in order,13,0,13,5,,621f79e243b89009366c9392,,,False,False,False,False,AmwFund#0979,tigeroid#2951,kristofer#1475,bends#3537,8,13
868,621f79e243b89009366c967c,2021-10-14T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for always having the calls recorded and uploading the videos so fast,13,8,0,3,,,621f79e243b89009366c960c,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,6,13
487,621f79e243b89009366c94f9,2021-10-07T22:00:00.000Z,kristofer#1475,iviangita#3204,for his work on the Rewards System,13,0,0,0,,621f79e243b89009366c93d2,621f79e243b89009366c94e8,621f79e243b89009366c93d2,False,False,False,False,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,3,13
867,621f79e243b89009366c967b,2021-10-14T22:00:00.000Z,Tam2140#9361,iviangita#3204,for leading the book club publicity and collaborating with the graphic,13,5,5,0,,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,7,13
1568,621f79e343b89009366c99a0,2021-10-28T22:00:00.000Z,GideonRo#3175,iviangita#3204,for the onboarding journey process,0,0,13,0,621f79e343b89009366c97cb,621f79e243b89009366c961e,,621f79e243b89009366c961e,False,False,False,False,liviade#1387,Parrachia#0450,Zeptimus#3359,osycross(🦎🦎)#5943,4,13
1427,621f79e343b89009366c9913,2021-10-28T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!),13,0,0,0,,621f79e243b89009366c9300,621f79e343b89009366c98f4,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,6,13
512,621f79e243b89009366c9512,2021-10-07T22:00:00.000Z,nic#9212,iviangita#3204,for her attention to detail in the Onboarding Dashboard proposal,13,8,21,8,,,,,False,False,False,False,Usua◎ Silver#2618,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,12,13
1428,621f79e343b89009366c9914,2021-10-28T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,13,0,0,0,,621f79e243b89009366c9300,621f79e343b89009366c98f4,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,6,13
122,621f79e243b89009366c9382,2021-10-01T22:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for his tireless efforts in getting all of our systems working so that we can vote smoothly and reliably,21,21,21,8,,,,,False,False,False,False,AmwFund#0979,Tam2140#9361,shawn#7046,bends#3537,17,13
120,621f79e243b89009366c9380,2021-09-30T22:00:00.000Z,David (please DYOR...)#4116,karmaticacid#1218,for chatting and syncing on ideas to grow and improve twitter!,13,5,0,3,,,621f79e243b89009366c936d,,False,False,False,False,hanners717#2022,Mettodo#7010,shawn#7046,Vyvy-vi#5040,5,13
1483,621f79e343b89009366c994b,2021-10-28T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for helping David transition and staying part of TEC,0,13,5,3,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,7,13
19,621f79e243b89009366c9313,2021-09-30T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for their work on the backend and frontend of the dashboard,21,8,8,8,,,,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,11,13
862,621f79e243b89009366c9676,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for this week’s Graviton Training,13,0,0,0,,621f79e243b89009366c9647,,621f79e243b89009366c932f,False,False,True,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4,13
858,621f79e243b89009366c9672,2021-10-14T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,"for becoming the Costa Rican ninjas, what an amazing job in the CCD!",0,0,8,13,,621f79e243b89009366c95f8,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,7,13
1443,621f79e343b89009366c9923,2021-10-28T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for hosting the Param Parties which are one of the most important things we’re doing right now,0,13,0,0,,,621f79e343b89009366c98f7,621f79e343b89009366c98f7,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,4,13
857,621f79e243b89009366c9671,2021-10-14T22:00:00.000Z,divine_comedian#5493,iviangita#3204,"for becoming the Costa Rican ninjas, what an amazing job in the CCD!",13,0,5,0,,621f79e243b89009366c9300,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,7,13
853,621f79e243b89009366c966d,2021-10-14T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for being the best comms team a DAO could wish for,13,5,0,3,,,621f79e243b89009366c9609,,False,False,False,False,hanners717#2022,Mettodo#7010,shawn#7046,Vyvy-vi#5040,5,13
511,621f79e243b89009366c9511,2021-10-07T22:00:00.000Z,LBS#6541,iviangita#3204,for their presence and deep insight and intuition into community building,0,13,8,3,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,8,13
1511,621f79e343b89009366c9967,2021-10-28T22:00:00.000Z,ZER8🧠#9093,iviangita#3204,for Comms contributions,13,1,0,3,,,621f79e343b89009366c992a,,False,False,False,False,hanners717#2022,Mettodo#7010,shawn#7046,bends#3537,4,13
162,621f79e243b89009366c93aa,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for all the work they have done with the dashboard 🤖,13,0,8,0,,621f79e243b89009366c930d,,621f79e243b89009366c9314,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,6,13
1567,621f79e343b89009366c999f,2021-10-28T22:00:00.000Z,MS#4235,iviangita#3204,for the onboarding journey process,0,13,8,1,621f79e243b89009366c9629,,,,False,False,False,False,AmwFund#0979,divine_comedian#5493,Zeptimus#3359,bends#3537,6,13
197,621f79e243b89009366c93cd,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for all of their work in the Params WG 📈,13,0,13,0,,621f79e243b89009366c9304,,621f79e243b89009366c9314,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,7,13
1323,621f79e343b89009366c9890,2021-10-25T22:00:00.000Z,Zeptimus#3359,chuygarcia.eth#6692,for attending the Comms WG call and helping SO MUCH with their feedback for enriching our funding proposal <:TEC:835016327542210560>,13,5,1,0,,,,,False,False,False,True,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,4,13
621,621f79e243b89009366c9584,2021-10-07T22:00:00.000Z,"griff (💜, 💜)#8888",Zeptimus#3359,for hosting the first paramms party on the commons dashboard🥳,0,13,8,5,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,8,13
1217,621f79e343b89009366c9826,2021-10-21T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being awesome with new contributors,13,3,0,3,,,621f79e343b89009366c97f6,,False,False,False,False,Sha#6179,Maxwe11#7157,shawn#7046,enti#1546,4,13
1215,621f79e343b89009366c9824,2021-10-21T22:00:00.000Z,markop#2007,Mount Manu#3530,for helping with Creative Onboarding,0,13,5,5,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,7,13
620,621f79e243b89009366c9583,2021-10-07T22:00:00.000Z,Tam2140#9361,metaverde#2503,for her tireless and thoughtful project management/group leadership. It's tough. I see you nailing it. And with smalls. 🤙  Mad respect.,0,8,13,0,621f79e243b89009366c94b1,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,7,13
280,621f79e243b89009366c9420,2021-10-01T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for always recording the videos and for always being there in forum posts 😁 🎖️,8,13,0,8,,,621f79e243b89009366c9415,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,7,13
619,621f79e243b89009366c9582,2021-10-07T22:00:00.000Z,ygg_anderson#4998,metaverde#2503,for a very informative lab today. Much insight was gleaned.,0,0,13,5,,621f79e243b89009366c940d,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,bends#3537,6,13
1209,621f79e343b89009366c981e,2021-10-21T22:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for magically appearing at a time when Twitter assistance was needed!,13,5,0,3,,,621f79e343b89009366c9818,,False,False,False,False,hanners717#2022,Mettodo#7010,shawn#7046,bends#3537,5,13
1208,621f79e343b89009366c981d,2021-10-21T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for their team work in organizing and managing the 2nd Graviton training as it happens,13,8,0,0,,,621f79e343b89009366c980e,621f79e243b89009366c96be,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,5,13
1204,621f79e343b89009366c9819,2021-10-21T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for doing a great job with Twitter,13,0,13,3,,621f79e243b89009366c9392,,,False,False,False,False,AmwFund#0979,tigeroid#2951,kristofer#1475,bends#3537,7,13
205,621f79e243b89009366c93d5,2021-10-01T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the great conversation after the Commons Swam call this Monday 🤖,0,8,3,13,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,8,13
1199,621f79e343b89009366c9814,2021-10-21T22:00:00.000Z,mateodaza#3156,Mount Manu#3530,for taking the responsibility of the Rewards Committee in the Rewards Process,13,8,13,21,,,,,False,False,False,False,Sha#6179,Maxwe11#7157,shawn#7046,bends#3537,13,13
1198,621f79e343b89009366c9813,2021-10-21T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for organizing the initial buy-in proposal into a super-easy to understand Forum Post,13,0,8,0,,621f79e243b89009366c9610,,,False,False,False,False,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,8,13
1191,621f79e343b89009366c980c,2021-10-21T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for always adding value in Graviton trainings (even when they’re not leading them),13,13,5,0,,,,621f79e343b89009366c9764,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,7,13
1348,621f79e343b89009366c98a9,2021-10-25T22:00:00.000Z,durgadas#9280,Juankbell#7458,for facilitating this week (6th) Graviton training! Thanks for promoting the ability to think in unified ways and decolonize our mindsets as a way of overcoming abusive systems through the exercise of our own freedom.,13,8,0,13,,,621f79e343b89009366c98a2,,False,False,False,False,AmwFund#0979,Maxwe11#7157,shawn#7046,osycross(🦎🦎)#5943,8,13
638,621f79e243b89009366c9595,2021-10-08T22:00:00.000Z,Tam2140#9361,ALOYSIOUS#3049,for being a champion for neurodiversity! Tam shares screenshots often of what exactly someone needs to be seeing when she is directing them to the resource they are in need of. We need more of this energy! Thank you!!!!,13,13,5,0,,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,10,13
1349,621f79e343b89009366c98aa,2021-10-25T22:00:00.000Z,chuygarcia.eth#6692,nic#9212,for giving advice and feedback about the dashboard idea 💞,0,13,3,3,,,,,False,False,False,False,Mount Manu#3530,Parrachia#0450,lee0007#8152,Mike Brunt#0745,6,13
1183,621f79e343b89009366c9804,2021-10-21T22:00:00.000Z,pKrepe#5682,Mount Manu#3530,for adding the voice recordings to the dashboard,8,0,13,3,,621f79e243b89009366c930c,,,False,False,False,False,AmwFund#0979,Parrachia#0450,kristofer#1475,Vyvy-vi#5040,6,13
1181,621f79e343b89009366c9802,2021-10-21T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for always being on top of publishing every call and fostering transparency,13,5,0,3,,,621f79e243b89009366c960c,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,5,13
306,621f79e243b89009366c9441,2021-10-03T22:00:00.000Z,r33pich33p#6906,eduardovegap#0422,for joining AN AMAZING COMMUNITAS WG Call! Look forward to see y'all next monday! ❤️,0,3,13,3,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,shawn#7046,enti#1546,6,13
1545,621f79e343b89009366c9989,2021-10-28T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for working on something that makes everyone in this community so proud,13,13,0,8,,,621f79e343b89009366c9849,,False,False,False,False,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,9,13
1176,621f79e343b89009366c97fd,2021-10-21T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for helping deliver each of the Graviton session attendee’s POAPs diligently and consistently throughout the course,13,0,0,13,,621f79e243b89009366c958d,621f79e343b89009366c980e,,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,7,13
309,621f79e243b89009366c9444,2021-10-03T22:00:00.000Z,ALOYSIOUS#3049,nic#9212,"for helping new members feel safe and welcome, and helping with getting them oriented to this new environment.",21,8,21,13,,,,,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,15,13
310,621f79e243b89009366c9445,2021-10-03T22:00:00.000Z,ALOYSIOUS#3049,eduardovegap#0422,for so much help behind the scenes and onboarding!,13,8,0,5,,,621f79e243b89009366c9444,,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,7,13
682,621f79e243b89009366c95c1,2021-10-10T22:00:00.000Z,Zeptimus#3359,iviangita#3204,"for working hard to push forward all of our transparency initiatives (treasury management, coingecko listing, audit report!) 🙌",13,8,21,8,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,kristofer#1475,bends#3537,12,13
1170,621f79e343b89009366c97f7,2021-10-21T22:00:00.000Z,LBS#6541,Mount Manu#3530,"for their amazing Communitas work around researching, conceptualizing, managing, and optimizing anything & everything related to our onboarding journey",0,13,13,5,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,10,13
60,621f79e243b89009366c933c,2021-09-30T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for always bringing amazing energy to the community calls,0,3,5,13,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,7,13
1151,621f79e343b89009366c97e4,2021-10-21T22:00:00.000Z,LBS#6541,Tam2140#9361,for moving the onboarding journey forward with such care and attention. I jump on every doc you write... even when I should probably be sleeping by now. 🙏,0,13,8,3,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,8,13
708,621f79e243b89009366c95db,2021-10-12T22:00:00.000Z,Tam2140#9361,anna-marie#8824,for (as always) such clear and interesting presentations about the TEC.,8,13,5,0,,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,8,13
159,621f79e243b89009366c93a7,2021-10-01T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for all the work they have done with the dashboard 🤖,13,0,0,0,,621f79e243b89009366c930a,621f79e243b89009366c930a,621f79e243b89009366c930a,False,False,False,False,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,5,13
274,621f79e243b89009366c941a,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their work in Params <:TEC:835016327542210560>,13,5,5,0,,,,621f79e243b89009366c9314,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,6,13
636,621f79e243b89009366c9593,2021-10-08T22:00:00.000Z,LBS#6541,ALOYSIOUS#3049,"for sharing **\""A Better Onboarding\""**, https://discourse.sourcecred.io/t/a-better-onboarding/767
In the commons. Thank you for all the ways you are already influencing our community. Your grounding presence is deeply appreciated. 🤍",0,13,8,3,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,8,13
772,621f79e243b89009366c961c,2021-10-13T22:00:00.000Z,santigs#9769,Zeptimus#3359,for getting legal almost set up with  proposal for any emergency in the future🔮,0,13,8,5,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,kristofer#1475,eduardovegap#0422,8,13
242,621f79e243b89009366c93fa,2021-10-01T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for her leadership in being the Steward mothership 👽,0,13,13,5,621f79e243b89009366c9389,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,8,13
1280,621f79e343b89009366c9865,2021-10-22T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for transcribing this week's Community Call praise 🙏🏼,1,8,13,0,,,,621f79e243b89009366c9522,False,False,False,False,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,5,13
1293,621f79e343b89009366c9872,2021-10-24T22:00:00.000Z,ALOYSIOUS#3049,Tam2140#9361,for distributing the POAPs to the Gravitron training attendees!,13,0,0,0,,621f79e243b89009366c958d,621f79e243b89009366c94e2,621f79e343b89009366c97fd,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,4,13
1278,621f79e343b89009366c9863,2021-10-22T22:00:00.000Z,Juankbell#7458,iviangita#3204,for a beautiful Graviton training this week,13,0,0,0,,621f79e343b89009366c980c,621f79e343b89009366c981c,621f79e343b89009366c9764,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4,13
1274,621f79e343b89009366c985f,2021-10-22T22:00:00.000Z,eduardovegap#0422,MS#4235,for helping me integrate so gracefully into the community and guiding me as I learn.,13,3,0,3,,,621f79e343b89009366c9826,,False,False,False,False,Sha#6179,Maxwe11#7157,shawn#7046,enti#1546,4,13
1272,621f79e343b89009366c985d,2021-10-22T22:00:00.000Z,LBS#6541,MS#4235,for helping raise ideas to the next level ⬆️  and for providing such awesome detail and background into every recommendation.,0,13,5,13,,,,,False,False,False,False,Mount Manu#3530,tigeroid#2951,Nuggan#5183,Vyvy-vi#5040,10,13
1270,621f79e343b89009366c985b,2021-10-22T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their relentless work in the coding of the CCD,13,0,0,0,,621f79e343b89009366c9792,621f79e343b89009366c984a,621f79e343b89009366c9792,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,4,13
632,621f79e243b89009366c958f,2021-10-08T22:00:00.000Z,Juankbell#7458,Stefano#8400,for leading the Gravity Sessions every single week!🌱,13,0,0,8,,621f79e243b89009366c94b0,621f79e243b89009366c94ed,,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,6,13
693,621f79e243b89009366c95cc,2021-10-12T22:00:00.000Z,Tam2140#9361,kristofer#1475,for taking matters into own hands and adding Communitas to the workgroups page at https://tecommons.org/workgroups,13,13,5,0,,,,,False,False,False,False,AmwFund#0979,tigeroid#2951,lee0007#8152,Vyvy-vi#5040,10,13
1261,621f79e343b89009366c9852,2021-10-22T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for their contributions to the buy-in proposal,13,8,8,0,,,,621f79e343b89009366c9798,False,False,False,False,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,7,13
630,621f79e243b89009366c958d,2021-10-07T22:00:00.000Z,ALOYSIOUS#3049,Juankbell#7458,for helping to deliver this weeks Gravity POAPs 🙂,13,13,0,3,,,621f79e243b89009366c94e2,,False,False,False,False,hanners717#2022,tigeroid#2951,bear100#9085,Mike Brunt#0745,7,13
1295,621f79e343b89009366c9874,2021-10-24T22:00:00.000Z,liviade#1387,mateodaza#3156,for her unconditional support and taking lead on the rewards committee while I take a break. THANKS 💛,13,8,21,8,,,,,False,False,False,False,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,12,13
1533,621f79e343b89009366c997d,2021-10-28T22:00:00.000Z,ygg_anderson#4998,iviangita#3204,for the infinite contributions they brought and continue bringing as community stewards,0,5,13,8,,,,,False,False,False,False,Mount Manu#3530,divine_comedian#5493,Nuggan#5183,bends#3537,8,13
1253,621f79e343b89009366c984a,2021-10-22T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their hard development work in the CCD,13,0,13,0,,621f79e343b89009366c9792,,621f79e343b89009366c9792,False,False,False,False,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,7,13
1535,621f79e343b89009366c997f,2021-10-28T22:00:00.000Z,markop#2007,iviangita#3204,for the infinite contributions they brought and continue bringing as community stewards,0,13,13,5,,,,,False,False,False,False,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,10,13
