index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
294,6256d00b7d6ca6ad95bd5bf3,2022-02-08T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,0,5,13,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,13,21
1251,6256d00b7d6ca6ad95bd5fb0,2022-02-25T23:00:00.000Z,Ratio13#0578,Mount Manu#3530,for becoming involved in the TEC,0,21,3,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,12,21
1252,6256d00b7d6ca6ad95bd5fb1,2022-02-25T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for taking care of our DAO’s business while Tam and other Stewards are away,21,0,0,0,,6256d00b7d6ca6ad95bd5f5a,6256d00b7d6ca6ad95bd5e6d,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,7,21
299,6256d00b7d6ca6ad95bd5bf8,2022-02-08T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,0,21,5,0,6256d00b7d6ca6ad95bd5b6e,,,,False,False,False,True,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6,21
304,6256d00b7d6ca6ad95bd5bfd,2022-02-08T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,8,21,0,0,,,6256d00b7d6ca6ad95bd5b73,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,9,21
276,6256d00b7d6ca6ad95bd5be1,2022-02-08T23:00:00.000Z,heyitsDB#0852,Mount Manu#3530,for welcoming ManuelMaccou into the community as a new member,0,3,3,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,enti#1546,innov8tor3#3988,9,21
320,6256d00b7d6ca6ad95bd5c0d,2022-02-08T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for your leadership and because without you there’d be no TEC,21,3,5,0,,,,,False,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,9,21
309,6256d00b7d6ca6ad95bd5c02,2022-02-08T23:00:00.000Z,simondlr#8472,Mount Manu#3530,for being TE thought leaders and for having given the TEC their support,0,13,5,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,lee0007#8152,boonjue.eth#7124,tigeroid#2951,13,21
441,6256d00b7d6ca6ad95bd5c86,2022-02-08T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for helping us craft the branding and editorial tone of our writing (and for having such a clear vision about it),0,13,21,13,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,boonjue.eth#7124,tigeroid#2951,15,21
1170,6256d00b7d6ca6ad95bd5f5f,2022-02-25T23:00:00.000Z,BiancaGadelha#2667,Mount Manu#3530,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver,0,21,8,13,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,innov8tor3#3988,14,21
1167,6256d00b7d6ca6ad95bd5f5c,2022-02-25T23:00:00.000Z,Gaian#8075,Mount Manu#3530,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver,0,3,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,acidlazzer#5796,EFRA#7972,10,21
1278,6256d00b7d6ca6ad95bd5fcb,2022-02-25T23:00:00.000Z,kristofer#1475,Mount Manu#3530,"for your help onboarding mattyjee so he could work on the Praise app project, and for being amazing at managing the project",0,13,21,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,acidlazzer#5796,Tam2140#9361,17,21
313,6256d00b7d6ca6ad95bd5c06,2022-02-08T23:00:00.000Z,JeffEmmett#7202,Mount Manu#3530,for being TE thought leaders and for having given the TEC their support,0,21,5,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,Nuggan#5183,Tam2140#9361,13,21
1295,6256d00b7d6ca6ad95bd5fdc,2022-02-26T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for all the energy you guys put into the TEC Orientation meeting,0,21,5,0,6256d00b7d6ca6ad95bd5b60,,,,False,False,False,True,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6,21
314,6256d00b7d6ca6ad95bd5c07,2022-02-08T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for the tremendous idea factory that you are and for truly believing so hard in what we can accomplish together,0,21,3,8,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,boonjue.eth#7124,tigeroid#2951,10,21
286,6256d00b7d6ca6ad95bd5beb,2022-02-08T23:00:00.000Z,Mert Ozd#6679,Mount Manu#3530,for showing up to many of our calls and for all the contributions that you've had around 0mega and the Consilience Library,8,0,21,5,,,,,False,False,False,False,eduardovegap#0422,Usua◎ Silver#2618,divine_comedian#5493,innov8tor3#3988,11,21
316,6256d00b7d6ca6ad95bd5c09,2022-02-08T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being consistently one of the most genuine and inspiring humans,0,3,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,10,21
883,6256d00b7d6ca6ad95bd5e40,2022-02-18T23:00:00.000Z,Ratio13#0578,Mount Manu#3530,"for engaging with the Transparency WG, joining calls, and contributing in whatever way possible",0,21,8,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,14,21
556,6256d00b7d6ca6ad95bd5cf9,2022-02-09T23:00:00.000Z,Alp#3768,liviade#1387,for creating a wonderful space for us to share about our conflict resolution experiences and meet peers in the space,0,21,5,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,enti#1546,Tam2140#9361,13,21
460,6256d00b7d6ca6ad95bd5c99,2022-02-08T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for the great article you published together,8,0,21,21,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,16,21
794,6256d00b7d6ca6ad95bd5de7,2022-02-13T23:00:00.000Z,Mettodo#7010,Zeptimus#3359,for jumping on the praise feedback and engage on the doc async sharing his feedback on the praise quant process🙏,0,21,0,13,,,6256d00b7d6ca6ad95bd5b30,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,innov8tor3#3988,11,21
662,6256d00b7d6ca6ad95bd5d63,2022-02-12T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for all the work you've done in and around our converter app,0,21,5,8,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,11,21
1,6256d00b7d6ca6ad95bd5ace,2022-01-31T23:00:00.000Z,Zeptimus#3359,Juankbell#7458,for helping me to create Gravity's proposal in the TECs Garden 🙂 and guiding on some questions i had.,21,0,5,13,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,13,21
952,6256d00b7d6ca6ad95bd5e85,2022-02-19T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for your work recording and archiving all our calls,8,0,5,21,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,11,21
950,6256d00b7d6ca6ad95bd5e83,2022-02-19T23:00:00.000Z,Letty#5399,Letty#5399,for combining the best of the best minds in systemic thinking to advance TE and transforming uncertainty into  breakthroughs,8,0,5,21,,,,,False,False,False,False,eduardovegap#0422,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,11,21
946,6256d00b7d6ca6ad95bd5e7f,2022-02-19T23:00:00.000Z,MargaritaDave#8576,solsista#5370,"for dancing with 0mega and \""exposing his mental models to the open air\"" this helped the whole group to synchronize",5,0,3,21,,,,,False,False,False,False,eduardovegap#0422,Usua◎ Silver#2618,boonjue.eth#7124,innov8tor3#3988,9,21
731,6256d00b7d6ca6ad95bd5da8,2022-02-12T23:00:00.000Z,r33pich33p#6906,Mount Manu#3530,for your help as guides and for bringing so many people to the orientation call,0,13,8,21,6256d00b7d6ca6ad95bd5c73,,,,False,False,False,False,Mike Brunt#0745,liviade#1387,acidlazzer#5796,tigeroid#2951,10,21
944,6256d00b7d6ca6ad95bd5e7d,2022-02-18T23:00:00.000Z,Tam2140#9361,kishore#6162,for an awesome review & feedback on DeepSkills alpha version at EthDenver helpful to refine & start validating with DAOs,21,0,5,13,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,13,21
747,6256d00b7d6ca6ad95bd5db8,2022-02-12T23:00:00.000Z,solsista#5370,Mount Manu#3530,for always being the voice of wisdom (inside and outside 0mega),0,21,3,5,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,9,21
239,6256d00b7d6ca6ad95bd5bbc,2022-02-08T23:00:00.000Z,Nebs#2035,Mount Manu#3530,for all the work done around our Praise system,5,0,8,21,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,11,21
918,6256d00b7d6ca6ad95bd5e63,2022-02-18T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Mount Manu#3530,"for stepping up in activities in Gravity and helping with so many things (i.e. developing a website, leading practice groups, and starting a research)",21,13,34,21,,,,,False,False,False,False,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,22,21
765,6256d00b7d6ca6ad95bd5dca,2022-02-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for showing a lot of leadership this week,21,8,8,0,,,,,False,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,12,21
915,6256d00b7d6ca6ad95bd5e60,2022-02-18T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for hosting our Community Call,0,21,5,0,6256d00b7d6ca6ad95bd5e3b,,,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,9,21
658,6256d00b7d6ca6ad95bd5d5f,2022-02-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for all the support you give to other users,21,13,8,0,,,,,False,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,14,21
812,6256d00b7d6ca6ad95bd5df9,2022-02-14T23:00:00.000Z,Zeptimus#3359,liviade#1387,for supporting uncountable tasks in the community!!,21,0,5,5,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,10,21
818,6256d00b7d6ca6ad95bd5dff,2022-02-15T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Mettodo#7010,"for facilitating such a warm, soft and human Gravity practice group session",13,5,21,0,,,,6256d00b7d6ca6ad95bd5dfc,False,False,False,False,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,10,21
821,6256d00b7d6ca6ad95bd5e02,2022-02-15T23:00:00.000Z,Leen#8610,Juankbell#7458,for leading the Deep democracy and Liberating Structures Practice groups for Gravity! This educational activities create so much value in the web3 space 😃 🙌,21,0,0,21,,,6256d00b7d6ca6ad95bd5dfe,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,enti#1546,EFRA#7972,14,21
909,6256d00b7d6ca6ad95bd5e5a,2022-02-18T23:00:00.000Z,angieberryberry#9822,Mount Manu#3530,for helping Acidlazzer find all the events & activities going on in ETHDenver so he can tweet about them,0,5,5,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,lee0007#8152,enti#1546,innov8tor3#3988,10,21
831,6256d00b7d6ca6ad95bd5e0c,2022-02-16T23:00:00.000Z,Zeptimus#3359,Ratio13#0578,for his continued passion for true transparency for continued support and assistance in the Transparency WG for his presentation at Intro to TE Academy for attending Transparency WG and after hours conversation.,21,0,5,13,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,13,21
838,6256d00b7d6ca6ad95bd5e13,2022-02-16T23:00:00.000Z,heater#9765,pat.zip (TE Academy)#5266,for awesome presentation of Introduction to Token Engineering yesterday! thanks for being so opened to share knowledge in an welcoming way!,21,0,13,13,,6256d00b7d6ca6ad95bd5e05,,,False,False,False,False,Mike Brunt#0745,missgene#7773,acidlazzer#5796,tigeroid#2951,12,21
853,6256d00b7d6ca6ad95bd5e22,2022-02-17T23:00:00.000Z,logonaut.eth#9437,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,21,3,0,1,,,,,False,False,True,False,Mike Brunt#0745,missgene#7773,Nuggan#5183,AmwFund#0979,6,21
907,6256d00b7d6ca6ad95bd5e58,2022-02-18T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for helping Acidlazzer find all the events & activities going on in ETHDenver so he can tweet about them,13,5,21,0,,,,,False,False,False,False,bear100#9085,lee0007#8152,divine_comedian#5493,Tam2140#9361,13,21
871,6256d00b7d6ca6ad95bd5e34,2022-02-17T23:00:00.000Z,Ratio13#0578,iviangita#3204,for joining the Legal WG sync call and providing suggestions and feedback on the WG funding proposal and how to bring more legal experts to the community,0,1,21,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,11,21
906,6256d00b7d6ca6ad95bd5e57,2022-02-18T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for helping Acidlazzer find all the events & activities going on in ETHDenver so he can tweet about them,21,0,5,21,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,15,21
886,6256d00b7d6ca6ad95bd5e43,2022-02-18T23:00:00.000Z,solsista#5370,Mount Manu#3530,for very interesting discussions on the 0mega channel,0,21,5,5,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,10,21
661,6256d00b7d6ca6ad95bd5d62,2022-02-12T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for all the work you've done in and around our converter app,0,21,8,8,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,boonjue.eth#7124,tigeroid#2951,12,21
654,6256d00b7d6ca6ad95bd5d5b,2022-02-12T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for hosting a great Stewards Council on Power (so good it could be a podcast),0,0,8,21,6256d00b7d6ca6ad95bd5cf5,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,10,21
1097,6256d00b7d6ca6ad95bd5f16,2022-02-23T23:00:00.000Z,Mount Manu#3530,enti#1546,"for their participation on ETH Denver, @natesuits, and @Mount Manu for their great commitment to the community, leading calls and helping everyone around. Also for being wherever needed.",21,8,0,13,,,,,False,False,True,False,bear100#9085,lee0007#8152,divine_comedian#5493,AmwFund#0979,10,21
879,6256d00b7d6ca6ad95bd5e3c,2022-02-18T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for starting a discussion on how to use laser tag funds,0,21,8,8,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,12,21
465,6256d00b7d6ca6ad95bd5c9e,2022-02-08T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for your amazing publication,0,21,21,8,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,boonjue.eth#7124,tigeroid#2951,16,21
474,6256d00b7d6ca6ad95bd5ca7,2022-02-08T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for the coordination to set up the multi-sig,8,0,3,21,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,10,21
475,6256d00b7d6ca6ad95bd5ca8,2022-02-08T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for the coordination to set up the multi-sig,0,21,8,13,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,14,21
1092,6256d00b7d6ca6ad95bd5f11,2022-02-23T23:00:00.000Z,Tam2140#9361,enti#1546,"for their participation on ETH Denver, @natesuits, and @Mount Manu for their great commitment to the community, leading calls and helping everyone around. Also for being wherever needed.",8,0,0,21,,,6256d00b7d6ca6ad95bd5e37,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,12,21
482,6256d00b7d6ca6ad95bd5caf,2022-02-08T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for writing the “how to get TEC” article,21,21,8,0,,,,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,16,21
1084,6256d00b7d6ca6ad95bd5f09,2022-02-23T23:00:00.000Z,streamerd#5565,Ratio13#0578,for their continued involvement in TEC and Transparency WG. for the continued support for leading Legal WG during ETH Denver and continued support in Transparency. & for the awesome Gravity workshop. Lastly all those representing TEC at ETH Denver.,0,3,21,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,12,21
485,6256d00b7d6ca6ad95bd5cb2,2022-02-08T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the huge coordination efforts achieved in Comms,0,21,8,0,,,,,True,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,9,21
496,6256d00b7d6ca6ad95bd5cbd,2022-02-08T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for your hard work and perseverance with the case studies,21,21,5,0,,,,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,15,21
1083,6256d00b7d6ca6ad95bd5f08,2022-02-23T23:00:00.000Z,BiancaGadelha#2667,bends#3537,for continued work on gravity research,0,21,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,innov8tor3#3988,16,21
1082,6256d00b7d6ca6ad95bd5f07,2022-02-23T23:00:00.000Z,streamerd#5565,bends#3537,"for joining, sharing, dialoging in LS practice group",0,3,21,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,12,21
517,6256d00b7d6ca6ad95bd5cd2,2022-02-09T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for onboarding so many people from their countries,21,3,8,0,,,,,False,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,10,21
560,6256d00b7d6ca6ad95bd5cfd,2022-02-09T23:00:00.000Z,🐙 octopus#5508,liviade#1387,for the high quality of information and knowledge they drop every week in the governauts research group,8,0,8,21,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,12,21
651,6256d00b7d6ca6ad95bd5d58,2022-02-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for representing the TEC in ETHDenver,0,8,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,12,21
574,6256d00b7d6ca6ad95bd5d0b,2022-02-09T23:00:00.000Z,eduardovegap#0422,liviade#1387,for welcoming new members with such care every week,0,21,5,0,6256d00b7d6ca6ad95bd5cf1,,,6256d00b7d6ca6ad95bd5bd7,False,False,False,False,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6,21
1047,6256d00b7d6ca6ad95bd5ee4,2022-02-22T23:00:00.000Z,angieberryberry#9822,pat.zip (TE Academy)#5266,for coordinating TEAM needs with and doing a great job in promoting DAO Rewards Systems!,0,3,5,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,lee0007#8152,enti#1546,innov8tor3#3988,9,21
597,6256d00b7d6ca6ad95bd5d22,2022-02-09T23:00:00.000Z,Liam ¬ LTF#1024,Zeptimus#3359,for sharing feedback and participating in the Praise insights and quantification feedback call,21,0,21,5,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,divine_comedian#5493,EFRA#7972,15,21
605,6256d00b7d6ca6ad95bd5d2a,2022-02-09T23:00:00.000Z,Parrachia#0450,Zeptimus#3359,for jumping on the praise feedback and engage on the doc async sharing his feedback on the praise quant process🙏,8,0,21,5,,6256d00b7d6ca6ad95bd6017,,,False,False,False,False,bear100#9085,Zeptimus#3359,divine_comedian#5493,EFRA#7972,8,21
1046,6256d00b7d6ca6ad95bd5ee3,2022-02-22T23:00:00.000Z,acidlazzer#5796,pat.zip (TE Academy)#5266,for creating visuals and collaborating with TEAM so actively!,5,13,0,21,,,6256d00b7d6ca6ad95bd5eca,,False,False,False,False,GideonRo#3175,Zeptimus#3359,divine_comedian#5493,innov8tor3#3988,10,21
1034,6256d00b7d6ca6ad95bd5ed7,2022-02-22T23:00:00.000Z,"griff (💜, 💜)#8888",ALOYSIOUS#3049,for hyping up giveth at ethdenver // my heart weeps for our houseless neighbors and I love where everyone's heads at about funding public goods. // thank you for spreading influential messages in these times.,0,21,8,13,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,14,21
1026,6256d00b7d6ca6ad95bd5ecf,2022-02-21T23:00:00.000Z,theoverarch#2871,eduardovegap#0422,for spending an hour coordinating efforts towards a new session for TEC Labs with RomeDAO!,21,0,13,8,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,EFRA#7972,14,21
618,6256d00b7d6ca6ad95bd5d37,2022-02-10T23:00:00.000Z,solsista#5370,Mert Ozd#6679,for pouring their wisdom into 0mega discussions,0,21,8,0,,,,6256d00b7d6ca6ad95bd5b3f,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,9,21
619,6256d00b7d6ca6ad95bd5d38,2022-02-10T23:00:00.000Z,David (please DYOR...)#4116,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,21,0,3,1,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,divine_comedian#5493,EFRA#7972,8,21
633,6256d00b7d6ca6ad95bd5d46,2022-02-10T23:00:00.000Z,bends#3537,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,21,3,0,1,,,,,False,False,True,False,Mike Brunt#0745,missgene#7773,Nuggan#5183,AmwFund#0979,6,21
638,6256d00b7d6ca6ad95bd5d4b,2022-02-10T23:00:00.000Z,ygg_anderson#4998,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,21,0,0,1,,,,,False,True,True,False,Mike Brunt#0745,lee0007#8152,divine_comedian#5493,AmwFund#0979,5,21
760,6256d00b7d6ca6ad95bd5dc5,2022-02-12T23:00:00.000Z,Ratio13#0578,Mount Manu#3530,for your engagement with the Transparency WG,0,21,5,0,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,divine_comedian#5493,Tam2140#9361,13,21
1385,6256d00b7d6ca6ad95bd6036,2022-02-27T23:00:00.000Z,chuygarcia.eth#6692,pat.zip (TE Academy)#5266,"for being so helpful with managing many tasks at once for preparations of DAOist Mexico, and doing so with in an uplifting mood! 💜",0,21,8,0,6256d00b7d6ca6ad95bd5f4a,,,,False,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,14,21
163,6256d00b7d6ca6ad95bd5b70,2022-02-08T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for your work and commitment as Stewards,21,8,13,0,,,,,False,False,False,False,bear100#9085,lee0007#8152,divine_comedian#5493,Tam2140#9361,14,21
49,6256d00b7d6ca6ad95bd5afe,2022-02-03T23:00:00.000Z,divine_comedian#5493,"griff (💜, 💜)#8888","for being the \""DAO whisperer\""",0,3,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,10,21
181,6256d00b7d6ca6ad95bd5b82,2022-02-08T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,"for having invited Livia to initiate the Cultural Build with you, for the trust, support, and guidance, for being the best momentum-keeper, holding the TEC flag so well, for being humble, inclusive, and for being a sensitive man",0,21,13,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,18,21
92,6256d00b7d6ca6ad95bd5b29,2022-02-06T23:00:00.000Z,divine_comedian#5493,kristofer#1475,for identifying bugs in the new Praise system.,0,21,8,21,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,16,21
52,6256d00b7d6ca6ad95bd5b01,2022-02-03T23:00:00.000Z,Zeptimus#3359,Jeremy&TheGospelOfChange#8201,for enabling me to stay up-to-date async via by watching calls on YouTube,5,0,5,21,,,,,False,False,False,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,10,21
144,6256d00b7d6ca6ad95bd5b5d,2022-02-08T23:00:00.000Z,pat.zip (TE Academy)#5266,Mount Manu#3530,for making the TE Academy x TEC conference call happen… and be a success!,0,21,8,5,,,,,False,False,False,False,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,11,21
152,6256d00b7d6ca6ad95bd5b65,2022-02-08T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their many contributions to Soft Gov and to the governance of our DAO,0,8,21,13,,,,,False,False,False,False,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,14,21
121,6256d00b7d6ca6ad95bd5b46,2022-02-08T23:00:00.000Z,mZ#3472,Mount Manu#3530,for inspiring Commons Stack to build the design system that we currently use in the TEC,1,21,5,0,,,,,False,False,False,False,eduardovegap#0422,missgene#7773,acidlazzer#5796,Tam2140#9361,9,21
142,6256d00b7d6ca6ad95bd5b5b,2022-02-08T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for your enthusiasm and great counsel in coming up with a strategy for stepping up our publishing on TEC’s Medium account,13,21,0,0,,,6256d00b7d6ca6ad95bd5b45,,False,False,False,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,11,21
98,6256d00b7d6ca6ad95bd5b2f,2022-02-07T23:00:00.000Z,Blancs#1667,Zeptimus#3359,for participating in the doodle for Praise insights and quantification feedback!,0,21,5,1,,,,,False,False,False,False,osycross(🦎🦎)#5943,missgene#7773,enti#1546,AmwFund#0979,9,21
141,6256d00b7d6ca6ad95bd5b5a,2022-02-08T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for your enthusiasm and great counsel in coming up with a strategy for stepping up our publishing on TEC’s Medium account,21,0,5,21,,,,,False,False,False,False,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,15,21
140,6256d00b7d6ca6ad95bd5b59,2022-02-08T23:00:00.000Z,bustavo#8085,Mount Manu#3530,"for your engagement with our community: assisting to calls, volunteering to write forum posts, contributing with insights, and working on translations for Comms",21,13,21,0,,,,,False,False,False,False,GideonRo#3175,liviade#1387,divine_comedian#5493,Tam2140#9361,18,21
